"0.000000	-36196.794951	-23281.755839	-19459.831054	-20845.080417	-21384.852694	-26471.014496	-36099.028420	-5961.456115	-22417.927971	-18467.435952	2832.658927	-16007.067681	-27542.512422	-6434.240214	-19392.507600	-30373.807892	0.007000	0.408000	0.280000	192.000000	0.000000	56.000000	12.500000	64.000000	8.500000	64.000000	0.000000	0.000000	0.000000	1725849921.147412	0.000000"
"2.000000	-72288.290833	-46328.214863	-38865.056797	-41700.174415	-42204.206253	-52627.495244	-72174.587509	-11655.898292	-44820.992031	-37313.130476	5324.006715	-32459.985609	-40316.042640	-13212.585534	-38705.711210	-60788.206552	0.007000	0.408000	0.280000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1725849921.153433	0.000000"
"4.000000	-71760.230870	-46646.056669	-38786.780988	-41076.091358	-41816.001155	-52019.885423	-72597.594273	-10829.464892	-45308.304764	-37995.886862	4666.820725	-30647.505003	-38168.777605	-13851.465446	-36909.726192	-61610.236658	0.007000	0.408000	0.280000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1725849921.160403	0.000000"
"6.000000	-72393.344032	-46279.845688	-38866.464957	-41803.417123	-42373.140737	-52802.330590	-72074.608156	-11870.318576	-44849.334043	-37325.423935	5338.267128	-32296.527302	-40237.073927	-13204.248333	-38705.890024	-60788.228904	0.007000	0.408000	0.280000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1725849921.168464	0.000000"
"8.000000	-71651.511985	-46625.247195	-38747.307807	-40968.534764	-41628.827647	-51849.967462	-72635.145203	-10651.790875	-45263.265999	-37957.687731	4677.013120	-30847.016674	-38430.270664	-13837.361495	-36924.970081	-61554.022021	0.022000	0.810000	0.556000	192.000000	0.000000	88.000000	12.500000	40.000000	8.500000	48.000000	0.000000	0.000000	0.000000	1725849921.177417	0.000000"
"10.000000	-72506.443859	-46203.827405	-38852.226895	-41845.639568	-42497.707009	-52941.492551	-71945.258611	-12055.771000	-44888.069616	-37360.739691	5344.816189	-32069.835910	-40084.143291	-13195.821726	-38655.151564	-60808.479584	0.022000	0.810000	0.556000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1725849921.186508	0.000000"
"12.000000	-71566.217728	-46614.987745	-38720.798638	-40899.311411	-41460.809584	-51693.684065	-72691.829227	-10505.364597	-45169.589838	-37864.078625	4744.627147	-31067.628392	-38759.556563	-13765.455933	-36962.297495	-61447.515958	0.022000	0.810000	0.556000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1725849921.194431	0.000000"
"14.000000	-72563.776083	-46238.606720	-38871.628210	-41900.535452	-42617.355897	-53031.100694	-71921.878686	-12176.783344	-44972.402748	-37441.250675	5296.245849	-31788.941537	-39862.548096	-13240.636973	-38539.593046	-60894.332635	0.022000	0.810000	0.556000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1725849921.203489	0.000000"
"16.000000	-71520.195487	-46626.051858	-38720.306900	-40859.592361	-41348.804992	-51604.455901	-72706.447268	-10434.308402	-45103.272212	-37767.519089	4816.398599	-31321.298340	-39107.953204	-13684.766136	-37083.734522	-61339.780550	0.022000	0.810000	0.556000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1725849921.209578	0.000000"
"18.000000	-72602.556360	-46269.407424	-38885.575698	-41905.542243	-42698.336267	-53095.339608	-71882.539616	-12267.419668	-45037.647490	-37498.895824	5262.539418	-31496.804237	-39615.091934	-13272.041174	-38365.048273	-60973.413107	0.022000	0.820000	0.556000	192.000000	0.000000	88.000000	12.500000	80.000000	8.500000	48.000000	0.000000	0.000000	0.000000	1725849921.216507	0.000000"
"20.000000	-71501.643539	-46635.931329	-38729.493467	-40859.413547	-41280.878041	-51563.060470	-72723.300484	-10419.578602	-44996.632039	-37655.626256	4899.323571	-31597.141218	-39495.666563	-13604.433966	-37249.807984	-61211.794461	0.022000	0.820000	0.556000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1725849921.225782	0.000000"
"22.000000	-72576.583633	-46330.539445	-38912.643661	-41892.131197	-42747.018367	-53105.129672	-71927.980712	-12269.297215	-45138.409154	-37629.050032	5150.378364	-31218.100335	-39347.228628	-13383.352862	-38174.007913	-61115.279629	0.022000	0.820000	0.556000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1725849921.232450	0.000000"
"24.000000	-71496.435582	-46618.429913	-38750.615865	-40915.158798	-41280.028675	-51577.499697	-72721.847620	-10448.457056	-44948.844010	-37597.377610	4941.635423	-31879.734323	-39858.658893	-13563.776143	-37470.822033	-61138.860719	0.022000	0.820000	0.556000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1725849921.240487	0.000000"
"26.000000	-72515.898647	-46378.953323	-38914.700021	-41842.309158	-42736.066012	-53064.941235	-71965.352829	-12211.003865	-45210.739399	-37733.209161	5056.143410	-30959.669466	-39087.411951	-13480.202971	-37970.785853	-61242.863386	0.022000	0.820000	0.556000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1725849921.248646	0.000000"
"28.000000	-71550.839728	-46550.793535	-38751.599342	-40981.409369	-41313.668050	-51647.617119	-72650.836128	-10555.343098	-44867.304846	-37492.167949	5043.447619	-32130.856172	-40209.536577	-13473.586854	-37718.591120	-61016.887250	0.022000	0.818000	0.556000	192.000000	0.000000	88.000000	12.500000	72.000000	8.500000	48.000000	0.000000	0.000000	0.000000	1725849921.257500	0.000000"
"30.000000	-72439.232163	-46386.396454	-38895.633983	-41756.545515	-42677.571497	-52976.741252	-72026.104871	-12101.234448	-45264.383586	-37812.937833	4972.056147	-30738.007216	-38871.807024	-13568.112381	-37743.848591	-61343.490940	0.022000	0.818000	0.556000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1725849921.265631	0.000000"
"32.000000	-71643.487709	-46444.645100	-38742.144554	-41066.413053	-41380.745635	-51763.913246	-72555.707104	-10715.336885	-44797.790920	-37387.382971	5145.684498	-32335.888724	-40527.400735	-13381.363557	-37958.335931	-60904.167402	0.022000	0.818000	0.556000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1725849921.274493	0.000000"
"34.000000	-72341.108005	-46391.962039	-38857.256038	-41616.869464	-42540.935283	-52842.966061	-72076.016316	-11943.878167	-45298.112368	-37870.515927	4911.326457	-30559.752054	-38710.852112	-13634.072379	-37496.034801	-61433.859042	0.022000	0.818000	0.556000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1725849921.282542	0.000000"
"36.000000	-71774.983022	-46365.430518	-38730.767516	-41140.866714	-41470.577296	-51909.154881	-72426.268152	-10930.137149	-44700.940812	-37262.794347	5286.813413	-32461.885507	-40804.763532	-13247.476607	-38146.291750	-60761.675031	0.022000	0.818000	0.556000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1725849921.289538	0.000000"
"38.000000	-72217.346396	-46436.553769	-38827.595273	-41469.817337	-42387.557612	-52662.654538	-72165.758570	-11749.574453	-45292.971467	-37904.445875	4863.314910	-30419.047823	-38634.453849	-13675.378403	-37244.577675	-61482.138810	0.020000	0.814000	0.550000	192.000000	0.000000	80.000000	12.500000	56.000000	8.500000	24.000000	0.000000	0.000000	0.000000	1725849921.297499	0.000000"
"40.000000	-71895.414221	-46340.217750	-38762.685807	-41299.452341	-41637.366013	-52080.883334	-72347.344142	-11162.394126	-44683.886431	-37230.138448	5336.367230	-32518.904807	-40988.740741	-13199.979150	-38323.965767	-60714.624609	0.020000	0.814000	0.550000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1725849921.306544	0.000000"
"42.000000	-72046.087330	-46534.342651	-38827.349404	-41372.631952	-42228.234378	-52457.398469	-72303.467668	-11512.869479	-45325.493255	-37974.876222	4774.645540	-30372.757360	-38602.781427	-13758.459837	-37063.707359	-61557.017154	0.020000	0.814000	0.550000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1725849921.313465	0.000000"
"44.000000	-72013.185562	-46302.823282	-38787.496243	-41455.869848	-41810.815550	-52270.604941	-72228.142289	-11403.949428	-44695.755207	-37229.937283	5368.173762	-32527.242008	-41075.465509	-13160.528321	-38498.555243	-60675.419650	0.020000	0.814000	0.550000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1725849921.320493	0.000000"
"46.000000	-71907.640625	-46533.783857	-38783.092950	-41212.615813	-42018.999698	-52257.171542	-72361.828072	-11285.529886	-45291.317438	-37975.055036	4754.908950	-30401.926387	-38663.913448	-13759.912701	-36939.275198	-61536.453549	0.020000	0.814000	0.550000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1725849921.328562	0.000000"
"48.000000	-72161.601145	-46254.744679	-38802.404857	-41571.048387	-42000.112474	-52461.511190	-72133.929686	-11647.874015	-44682.321809	-37209.150160	5419.403961	-32453.302437	-41105.349792	-13108.292295	-38583.000133	-60632.258431	0.024000	0.816000	0.552000	192.000000	0.000000	96.000000	12.500000	64.000000	8.500000	32.000000	0.000000	0.000000	0.000000	1725849921.336608	0.000000"
"50.000000	-71764.030667	-46591.473710	-38773.861679	-41103.360486	-41835.268359	-52052.742488	-72498.508990	-11043.795770	-45287.763511	-38008.895577	4687.429033	-30502.196312	-38790.424322	-13824.643353	-36848.862392	-61571.724602	0.024000	0.816000	0.552000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1725849921.345528	0.000000"
"52.000000	-72306.641615	-46201.793397	-38814.117171	-41675.073406	-42178.479395	-52661.000509	-72003.261388	-11884.377823	-44716.765847	-37240.107327	5418.778112	-32328.959683	-41039.278035	-13114.886059	-38653.117556	-60655.034859	0.024000	0.816000	0.552000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1725849921.353667	0.000000"
"54.000000	-71659.737427	-46587.405692	-38736.802487	-40966.970142	-41642.842191	-51872.408613	-72558.992810	-10850.095552	-45182.307980	-37918.281605	4736.692278	-30668.381532	-39035.511200	-13776.095364	-36824.186066	-61484.709261	0.024000	0.816000	0.552000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1725849921.362503	0.000000"
"56.000000	-72403.894055	-46217.305507	-38841.967445	-41784.328733	-42362.858935	-52810.176052	-71963.519986	-12072.311291	-44781.295333	-37297.461903	5394.057082	-32134.655969	-40910.286118	-13151.632327	-38626.384869	-60723.453548	0.024000	0.816000	0.552000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1725849921.369635	0.000000"
"58.000000	-71548.850423	-46623.012021	-38726.207760	-40899.691391	-41491.632639	-51708.950306	-72641.493099	-10677.182457	-45139.459686	-37880.730674	4742.459028	-30888.814436	-39307.330764	-13773.882541	-36877.673790	-61453.215653	0.018000	0.808000	0.546000	192.000000	0.000000	72.000000	12.500000	32.000000	8.500000	8.000000	0.000000	0.000000	0.000000	1725849921.379610	0.000000"
"60.000000	-72508.947254	-46182.168565	-38830.791572	-41825.791219	-42498.377561	-52945.940548	-71859.874947	-12245.760828	-44819.695630	-37337.940912	5379.662559	-31898.219216	-40716.362383	-13168.306728	-38569.410273	-60776.337776	0.018000	0.808000	0.546000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1725849921.388585	0.000000"
"62.000000	-71507.924379	-46592.300724	-38695.831739	-40839.565198	-41357.812745	-51593.056511	-72666.772922	-10578.946540	-45025.868121	-37767.832013	4818.276145	-31147.401768	-39658.007283	-13701.664055	-36959.883506	-61336.025457	0.018000	0.808000	0.546000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1725849921.395554	0.000000"
"64.000000	-72560.378618	-46202.173376	-38850.438756	-41861.777528	-42612.259699	-53017.600240	-71855.583412	-12341.292184	-44895.691561	-37422.631672	5325.258413	-31622.242227	-40485.647677	-13230.399874	-38427.476695	-60872.606739	0.018000	0.808000	0.546000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1725849921.401575	0.000000"
"66.000000	-71495.385050	-46545.049136	-38676.363370	-40798.661506	-41251.843125	-51529.085818	-72643.661218	-10534.980659	-44950.788611	-37679.632029	4891.254591	-31420.428326	-40021.200779	-13633.670048	-37125.532284	-61229.429988	0.018000	0.808000	0.546000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1725849921.408714	0.000000"
"68.000000	-72598.667157	-46205.950821	-38841.855686	-41844.589036	-42657.454927	-53054.815895	-71829.722444	-12394.824612	-44977.633056	-37519.012394	5255.275101	-31331.602494	-40228.401450	-13301.143146	-38237.844496	-60982.443211	0.020000	0.814000	0.544000	192.000000	0.000000	80.000000	12.500000	56.000000	8.500000	0.000000	0.000000	0.000000	0.000000	1725849921.417543	0.000000"
"70.000000	-71514.473440	-46515.723648	-38664.382835	-40819.739201	-41190.755807	-51503.828347	-72644.152957	-10548.861092	-44831.474999	-37542.101746	5005.226136	-31694.661879	-40426.884940	-13518.759730	-37294.712638	-61082.109640	0.020000	0.814000	0.544000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1725849921.425634	0.000000"
"72.000000	-72573.052057	-46270.726177	-38841.676872	-41825.970033	-42673.168203	-53025.892738	-71880.662069	-12369.433030	-45068.224677	-37632.514552	5152.770001	-31049.903458	-39971.356388	-13397.188592	-38020.272615	-61120.085254	0.020000	0.814000	0.544000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1725849921.434553	0.000000"
"74.000000	-71559.914536	-46482.084272	-38657.878477	-40868.018969	-41194.756770	-51538.250034	-72589.055906	-10625.326410	-44770.991179	-37464.138861	5075.120041	-31952.399844	-40789.832567	-13449.134046	-37524.287406	-60980.967996	0.020000	0.814000	0.544000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1725849921.441625	0.000000"
"76.000000	-72522.268894	-46286.551212	-38812.865473	-41735.825448	-42616.037144	-52957.742269	-71906.880666	-12291.984235	-45102.556956	-37693.221890	5101.249230	-30790.645574	-39745.871990	-13447.412961	-37767.541440	-61187.319301	0.020000	0.814000	0.544000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1725849921.448617	0.000000"
"78.000000	-71630.434290	-46425.489655	-38654.078681	-40948.395842	-41238.677947	-51623.209014	-72531.790737	-10750.049144	-44720.096257	-37383.516119	5158.447344	-32170.932850	-41123.342946	-13366.410240	-37727.330652	-60876.339480	0.016000	0.824000	0.542000	192.000000	0.000000	64.000000	12.500000	96.000000	8.000000	120.000000	0.000000	0.000000	0.000000	1725849921.458570	0.000000"
