-627.704403,-800.639481,-689.780136,-1127.040646,-433.736027,-332.772451,-475.328786,-559.801444,-292.405118,-319.733027,-371.962217,-352.251506,-289.566997,-429.902730,-545.914292,-318.065855,-413.072776,-856.432663,-366.563495,1525.832538,-1218.918962,1318.931822,790.703454,859.696218,1050.262683,927.579487
-627.684727,-800.624261,-689.762053,-1127.012700,-433.729984,-332.769732,-475.314627,-559.810195,-292.404166,-319.731703,-371.961395,-352.248939,-289.568343,-429.902217,-545.914020,-318.069482,-413.073417,-856.410384,-366.552271,1524.828731,-1218.907622,1318.933218,790.699575,859.688917,1051.175361,927.539348
-627.650524,-800.594731,-689.731115,-1126.961972,-433.721175,-332.766939,-475.295248,-559.814056,-292.403770,-319.729418,-371.958976,-352.245313,-289.570472,-429.899225,-545.908914,-318.073651,-413.072085,-856.373359,-366.536705,1523.575025,-1218.875994,1318.958865,790.719228,859.711090,1052.114438,927.528489
-627.577313,-800.526636,-689.665555,-1126.849865,-433.704887,-332.763958,-475.261823,-559.804794,-292.404915,-319.724605,-371.952263,-352.238866,-289.574758,-429.889584,-545.890802,-318.079307,-413.065479,-856.296656,-366.509524,1521.655827,-1218.789564,1319.050251,790.803521,859.802482,1053.124924,927.597028
-627.533156,-800.487159,-689.625704,-1126.783320,-433.694132,-332.761123,-475.238838,-559.805313,-292.404947,-319.721715,-371.948744,-352.234539,-289.577477,-429.884900,-545.882359,-318.083877,-413.062819,-856.249448,-366.491026,1520.236427,-1218.743707,1319.093137,790.840751,859.834926,1054.082615,927.607006
-627.518539,-800.477035,-689.612181,-1126.763471,-433.689092,-332.758422,-475.226520,-559.815760,-292.403764,-319.720684,-371.948482,-352.232321,-289.578508,-429.885244,-545.883790,-318.087291,-413.064128,-856.232366,-366.481279,1519.315196,-1218.739692,1319.085592,790.827517,859.825303,1054.985681,927.556054
-627.518346,-800.481246,-689.611547,-1126.766479,-433.686810,-332.755763,-475.219433,-559.830964,-292.401970,-319.720544,-371.949696,-352.231125,-289.578693,-429.887950,-545.889968,-318.090097,-413.067326,-856.230010,-366.475755,1518.643887,-1218.755970,1319.047488,790.790324,859.792476,1055.862359,927.475710
-627.591860,-800.558447,-689.676387,-1126.885584,-433.698733,-332.753478,-475.238892,-559.871047,-292.397244,-319.725154,-371.959144,-352.235245,-289.574780,-429.903308,-545.920818,-318.090116,-413.080516,-856.302674,-366.492195,1519.218790,-1218.876214,1318.890579,790.629100,859.639769,1056.603380,927.244334
-627.665374,-800.635649,-689.741228,-1127.004689,-433.710656,-332.751193,-475.258350,-559.911131,-292.392518,-319.729765,-371.968592,-352.239366,-289.570867,-429.918666,-545.951667,-318.090135,-413.093706,-856.375339,-366.508635,1519.793694,-1218.996457,1318.733671,790.467875,859.487063,1057.344401,927.012959
-627.729096,-800.703148,-689.797361,-1127.108354,-433.720694,-332.748863,-475.274278,-559.947921,-292.388186,-319.733748,-371.976962,-352.242782,-289.567504,-429.932356,-545.979247,-318.090532,-413.105576,-856.438031,-366.522165,1520.202360,-1219.102894,1318.593359,790.323094,859.350254,1058.103427,926.801631
-627.900798,-800.877598,-689.949445,-1127.382155,-433.751534,-332.747068,-475.329110,-560.021117,-292.379545,-319.744677,-371.997342,-352.253980,-289.558119,-429.964538,-546.042939,-318.086822,-413.132059,-856.610645,-366.567842,1522.439068,-1219.361620,1318.276157,789.996728,859.037922,1058.663780,926.369107
-628.032804,-801.012796,-690.066357,-1127.593593,-433.774696,-332.745032,-475.369686,-560.080775,-292.372437,-319.752999,-372.013120,-352.262292,-289.550889,-429.989763,-546.093244,-318.084534,-413.153080,-856.742909,-366.601597,1524.011962,-1219.564285,1318.014009,789.737550,858.790470,1059.297390,926.018129
-628.062516,-801.046555,-690.092187,-1127.643524,-433.778207,-332.742568,-475.373323,-560.106223,-292.369503,-319.754838,-372.017857,-352.263278,-289.549470,-429.997756,-546.109540,-318.086294,-413.160420,-856.770932,-366.605085,1523.838230,-1219.622816,1317.937447,789.649614,858.708662,1060.118815,925.876286
-628.052918,-801.041534,-690.083217,-1127.631757,-433.774158,-332.739877,-475.362840,-560.118342,-292.368081,-319.754097,-372.018146,-352.261407,-289.550181,-429.998939,-546.112676,-318.089492,-413.162400,-856.759055,-366.596808,1522.999555,-1219.626133,1317.920897,789.633701,858.689955,1061.012226,925.814476
-627.959960,-800.953788,-690.000037,-1127.488393,-433.754040,-332.736807,-475.322278,-560.102445,-292.370047,-319.748052,-372.009254,-352.253555,-289.555606,-429.985937,-546.087958,-318.095925,-413.153146,-856.662199,-366.563785,1520.748426,-1219.511667,1318.046119,789.752014,858.807517,1062.059332,925.923899
-627.783767,-800.783568,-689.842846,-1127.213796,-433.717902,-332.733345,-475.251705,-560.058558,-292.375359,-319.736678,-371.991192,-352.239716,-289.565700,-429.958756,-546.035456,-318.105565,-413.132671,-856.480582,-366.506030,1517.084280,-1219.279845,1318.312405,790.010096,859.060213,1063.259481,926.203721
-627.690685,-800.695570,-689.759465,-1127.070070,-433.697735,-332.730289,-475.211073,-560.042636,-292.377367,-319.730655,-371.982288,-352.231870,-289.571170,-429.945752,-546.010668,-318.112026,-413.123407,-856.383506,-366.472992,1514.833713,-1219.164951,1318.438333,790.122867,859.178908,1064.307240,926.313978
-627.661502,-800.671143,-689.733081,-1127.027424,-433.689918,-332.727506,-475.193529,-560.048168,-292.376732,-319.728661,-371.980420,-352.228590,-289.572980,-429.943597,-546.007266,-318.115979,-413.122746,-856.351686,-366.458896,1513.662563,-1219.140655,1318.454975,790.139841,859.191998,1065.236661,926.292262
-627.690951,-800.704682,-689.758740,-1127.077052,-433.693359,-332.725013,-475.197099,-560.073434,-292.373778,-319.730450,-371.985013,-352.229541,-289.571539,-429.951449,-546.023406,-318.117696,-413.129995,-856.379477,-366.462243,1513.489399,-1219.198769,1318.372748,790.052611,859.110833,1066.058704,926.151098
-627.799040,-800.816096,-689.854251,-1127.250540,-433.711958,-332.722923,-475.228991,-560.125251,-292.367698,-319.737311,-371.998402,-352.236166,-289.565728,-429.972807,-546.065874,-318.116444,-413.147910,-856.487308,-366.489028,1514.645484,-1219.367812,1318.164229,789.833027,858.901747,1066.736001,925.848782
-627.877327,-800.897898,-689.923245,-1127.377002,-433.724774,-332.720675,-475.250146,-560.166956,-292.362817,-319.742258,-372.008378,-352.240645,-289.561585,-429.988996,-546.098287,-318.116303,-413.161749,-856.564738,-366.506907,1515.304068,-1219.494531,1317.999729,789.658038,858.742225,1067.468672,925.608218
-627.892210,-800.917133,-689.936043,-1127.403834,-433.725437,-332.718099,-475.248490,-560.187307,-292.360411,-319.743085,-372.011365,-352.240534,-289.560924,-429.994349,-546.109595,-318.118558,-413.167029,-856.577791,-366.505904,1514.880986,-1219.532364,1317.941690,789.601017,858.683773,1068.317071,925.496290
-627.823610,-800.853393,-689.874430,-1127.298706,-433.709982,-332.715158,-475.216685,-560.179617,-292.361435,-319.738629,-372.005158,-352.234449,-289.565020,-429.985514,-546.092978,-318.124076,-413.161066,-856.505644,-366.480140,1513.046012,-1219.451985,1318.026128,789.672679,858.762724,1069.319817,925.556430
-627.774718,-800.809310,-689.830432,-1127.224820,-433.698346,-332.712296,-475.192010,-560.178539,-292.361630,-319.735404,-372.001121,-352.229766,-289.567973,-429.980020,-546.082969,-318.128811,-413.157753,-856.453661,-366.460210,1511.542950,-1219.399648,1318.076668,789.716997,858.808744,1070.285901,925.575641
-627.789316,-800.828049,-689.842824,-1127.250911,-433.698899,-332.709738,-475.190209,-560.198816,-292.359300,-319.736274,-372.004075,-352.229664,-289.567397,-429.985345,-546.094138,-318.131117,-413.163015,-856.466284,-366.459170,1511.120974,-1219.436630,1318.019979,789.655566,858.745799,1071.135561,925.465338
-627.770087,-800.813570,-689.825353,-1127.224082,-433.693027,-332.706998,-475.176272,-560.207690,-292.358238,-319.734886,-372.003307,-352.227085,-289.568617,-429.984883,-546.094073,-318.134669,-413.163682,-856.444646,-366.448006,1510.115518,-1219.426563,1318.019381,789.654963,858.748617,1072.046368,925.422785
